,id,username,fulltext,140_char_text,hashtags,url,domain,retweet_count,favorite_count,language,lat,lon,user_id,user_location,user_time_zone,user_follower_count,user_favorite_count,user_tweet_count,user_description,media,year,month,day,hour,minute,cards_pred,cards_pred_score,waterloo_cards_pred,waterloo_cards_score,date,cards_binary_pred
85355,1555607961149444096,immoinfrance,ARCHIPLAIN Amazon is becoming more aware of climate change https://t.co/RbsU96f0tR #free #plan #apartment https://t.co/nDCQJin4x4,ARCHIPLAIN Amazon is becoming more aware of climate change https://t.co/RbsU96f0tR #free #plan #apartment https://t.co/nDCQJin4x4,"[{'text': 'free', 'indices': [83, 88]}, {'text': 'plan', 'indices': [89, 94]}, {'text': 'apartment', 'indices': [95, 105]}]",http://dlvr.it/SW77Yh,dlvr.it,0,0,en,,,2427550422,"Paris, France",None,21436,1510,61582,"Lover of old stones, castle, beautiful #properties throughout France. #realestate, #architecture https://t.co/sLlrdKj8Rl @archiplain",https://pbs.twimg.com/media/FZahMlnVsAAUBjS.jpg,2022,8,5,17,33,0_0,0.99981415,0,0.9999699,2022-08-05,0
154746,1572973447021559812,blackdontrump,"The last person I want to hear calling anyone a ""denier"" whether it's climate change or anything is that fraud and liar #BillClinton","The last person I want to hear calling anyone a ""denier"" whether it's climate change or anything is that fraud and liar #BillClinton","[{'text': 'BillClinton', 'indices': [120, 132]}]",,,0,0,en,,,22478516,"Washington,D.C.",None,820,65535,65535,,,2022,9,22,15,37,5_2,0.99773186,1,0.9875203,2022-09-22,1
94627,1542858105972817921,Retired4Good22,"Climate change is a lie the Left uses to keep the Sheep sweating, and toeing the line. https://t.co/vj0yeIhhjk","Climate change is a lie the Left uses to keep the Sheep sweating, and toeing the line. https://t.co/vj0yeIhhjk",[],https://twitter.com/seniorchief45/status/1542848750384816129,twitter.com,0,0,en,,,1519281300359757824,,None,264,2226,1844,,,2022,7,1,13,10,5_2,0.9992777,1,0.9991704,2022-07-01,1
229760,1594176569073106945,TruthMinistryOz,"@EaglePhil6210 Climate Change induced electrical short, according to the Greta Thunberg Institute of Calamities.","@EaglePhil6210 Climate Change induced electrical short, according to the Greta Thunberg Institute of Calamities.",[],,,0,1,en,,,1524890841008918528,Down Under,None,166,3876,1781,"This is the truth. I know. I told me so. Not an expert in anything I comment on, but I'm an expert on bullshit. I'll call it out when I see it.",,2022,11,20,3,51,0_0,0.99963766,0,0.99995786,2022-11-20,0
108859,1589628548591017985,AngelaE31511363,🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽Syngenta IPO: climate change impels R&amp;D push at agrochemicals group,🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽Syngenta IPO: climate change impels R&amp;D push at agrochemicals group,[],,,0,0,en,,,1579621237378408450,,None,1,0,1057,【急单】Telegram电报：👉https://t.co/NJvtpko5Xv👈注意💖【新客户首单体验价5元】资源均有本人或朋友亲自验证【保证人照不低于9成】如果没有Telegram 下面第一条有教程,,2022,11,7,14,39,0_0,0.99979377,0,0.9999653,2022-11-07,0
66046,1577047640872656896,HolubDon,@rappeldappel @mweaston @disclosetv And climate change causing disastrous events to help us along.,@rappeldappel @mweaston @disclosetv And climate change causing disastrous events to help us along.,[],,,0,0,en,,,397305020,"Ankeny, IA",None,29,990,317,Don Holub,,2022,10,3,21,27,0_0,0.999208,0,0.9999702,2022-10-03,0
129671,1587072017978822657,yomotoso,"Facing Climate Change: Five People Transforming Five Cities￼, via @greenpeace https://t.co/p70vzhGIU4","Facing Climate Change: Five People Transforming Five Cities￼, via @greenpeace https://t.co/p70vzhGIU4",[],https://www.greenpeace.org/international/story/56416/five-people-transforming-five-cities/?utm_medium=share&utm_content=postid-56416&utm_source=twitter,www.greenpeace.org,0,0,en,,,249665015,Gauteng,None,4338,3207,2448,Spider - Writer's Patron Saint,,2022,10,31,13,20,0_0,0.99980295,0,0.99997145,2022-10-31,0
261856,1596066274987188225,AstraZeneca,"Through our flagship Young Health Programme partnership with @UNICEF and @OneYoungWorld, we are supporting young people to create the change they want to see to help address the climate crisis, as part of our commitment to youth health. https://t.co/dmauN91fSg https://t.co/MLa3TwtbCK","Through our flagship Young Health Programme partnership with @UNICEF and @OneYoungWorld, we are supporting young pe… https://t.co/FfyEFg45ws",[],https://twitter.com/i/web/status/1596066274987188225,twitter.com,4,9,en,,,62465691,Global,None,65535,3810,8276,We're driven by innovative science to deliver life-changing medicines to millions of people worldwide. Community Guidelines: https://t.co/Kh08zUdFpT,,2022,11,25,9,0,0_0,0.999757,0,0.9999717,2022-11-25,0
107684,1574081424197648385,DanforthCenter,"Register for the 2022 Geo-Resolution event hosted by @SLU_Official &amp; @NGA_GEOINT. Explore #geospatial #tech,  #ClimateChange and hear Danforth Center PI’s Allison Miller &amp; Toni Kutchan on the Impacts on Energy &amp; Food Systems panel Sept. 28! https://t.co/O2F977Qaiy","Register for the 2022 Geo-Resolution event hosted by @SLU_Official &amp; @NGA_GEOINT. Explore #geospatial #tech, … https://t.co/LCauXgQwe9","[{'text': 'geospatial', 'indices': [94, 105]}, {'text': 'tech', 'indices': [106, 111]}]",https://twitter.com/i/web/status/1574081424197648385,twitter.com,0,0,en,,,55295275,"St. Louis, MO",None,12132,5442,10485,The Donald Danforth Plant Science Center: A St. Louis based non-profit committed to Improving the Human Condition through Plant Science.,,2022,9,25,17,0,0_0,0.9998033,0,0.9999709,2022-09-25,0
67487,1595914389995094018,loffredojeremy,The crypto empire was entirely fake and was actually a criminal ponzi scheme but I’m sure his supposed plans to stop climate change were 100% legitimate. https://t.co/ICqvDrLP4L,The crypto empire was entirely fake and was actually a criminal ponzi scheme but I’m sure his supposed plans to sto… https://t.co/gdjqJrBuT2,[],https://twitter.com/i/web/status/1595914389995094018,twitter.com,10,43,en,,,309235877,"New York, USA",None,22241,65535,18286,investigative journalist in NYC @rebelnewsonline jloffredo@protonmail.com,,2022,11,24,22,56,5_2,0.9615425,0,0.9972154,2022-11-24,1
83513,1532441274208460800,mustycrustyhoe,why can’t climate change just stop changing?🙄🙄🙄,why can’t climate change just stop changing?🙄🙄🙄,[],,,0,7,en,,,1420872441379934211,16 he/him scorpio,None,210,2378,1513,blue banisters and UV stan❤️,,2022,6,2,19,17,0_0,0.9990637,0,0.9988818,2022-06-02,0
38760,1563117287431086082,ACJSissons,"6. This crisis is grave, but the rewards for tackling it will be great.By not relying on gas, we can make our energy at home, not rely on the likes of Putin.We can build a stronger, cleaner economy. We can tackle the climate crisis and leave a better world for our children.","6. This crisis is grave, but the rewards for tackling it will be great.By not relying on gas, we can make our ener… https://t.co/8B8ZNxMfKR",[],https://twitter.com/i/web/status/1563117287431086082,twitter.com,48,794,en,,,209980898,Bristol,None,4155,3472,7525,"Deputy Director for A Sustainable Future @nesta_uk. Climate and home heating, some economic geog/history. Ex civil servant, chief economist. Personal account.",,2022,8,26,10,52,0_0,0.9848073,0,0.9994947,2022-08-26,0
33246,1558906480350433280,ArcusGreatApes,The peatlands of Central Africa aren't just a vital habitat for #chimpanzees and #gorillas—they're also a major resource for combating #climatechange. But a new #DRC policy threatens this important ecosystem.Learn more via @mongabay: https://t.co/XXZMURzvXl,The peatlands of Central Africa aren't just a vital habitat for #chimpanzees and #gorillas—they're also a major res… https://t.co/Zm86NPgiVr,"[{'text': 'chimpanzees', 'indices': [64, 76]}, {'text': 'gorillas', 'indices': [81, 90]}]",https://twitter.com/i/web/status/1558906480350433280,twitter.com,2,2,en,,,1007210042,"New York, NY",None,8342,3366,13500,Arcus is dedicated to the idea that people can live in harmony with one another and the natural world. Acct promotes apes conservation; sibling to @ArcusLGBT.,,2022,8,14,20,0,0_0,0.99951935,0,0.9999703,2022-08-14,0
125468,1600225585208229888,Veritatem2021,@RolandBasilides @johnstretch @PhydellaLL @Zane1968 @PetenShirl Climate change is not caused by humans and neither can they control it.,@RolandBasilides @johnstretch @PhydellaLL @Zane1968 @PetenShirl Climate change is not caused by humans and neither can they control it.,[],,,2,5,en,,,1183503749660205056,,None,4984,65535,65535,"In a ""post-truth"" & ""fake-news"" global culture there is an assumption that truth is whatever most people believe. Truth is founded in verifiable evidence.",,2022,12,6,20,28,0_0,0.44208428,1,0.99824536,2022-12-06,0
42815,1549777378523635714,findomdestroyer,@MarkYoung23 @allianceparty @JohnMHyland_ @AndrewMuirNI Read. Research from Irish scientists. Man made global warming is NOT happening. So what exactly can we do? Why these policies to restructure our economy and society if we Don't have any impact? Whats really going on?  https://t.co/Bu0q1BQ1g7,@MarkYoung23 @allianceparty @JohnMHyland_ @AndrewMuirNI Read. Research from Irish scientists. Man made global warmi… https://t.co/cq8lsGSbjj,[],https://twitter.com/i/web/status/1549777378523635714,twitter.com,0,0,en,,,1197285681451732993,,None,399,18571,6211,Very submissive bitch boy who loves serving REAL elite Goddesses and Alphas. I exist for their pleasure. Trad Masculinity and Femininity #alphacouple,,2022,7,20,15,24,0_0,0.6518799,1,0.99638534,2022-07-20,0
10295,1599215915903913985,Lozza61,"All part of their NWO agenda! Climate Change or #Agenda2030 clown show + #Geoengineering &amp; Pollution? , by @lucinbab https://t.co/PVOii8fKnj","All part of their NWO agenda! Climate Change or #Agenda2030 clown show + #Geoengineering &amp; Pollution? , by @lucinbab https://t.co/PVOii8fKnj","[{'text': 'Agenda2030', 'indices': [48, 59]}, {'text': 'Geoengineering', 'indices': [73, 88]}]",https://open.substack.com/pub/lucibab/p/climate-change-or-geoengineering?utm_campaign=post&utm_medium=web,open.substack.com,0,1,en,,,61850552,"Porthcawl, Wales",None,1837,16348,21379,"I love sun, sea, family, animals & books. My biggest hate= Agenda 21: #Covid19 forced vaccinations, animal cruelty #deforestation #Chemtrails & #Geoengineering!",,2022,12,4,1,36,5_2,0.9986664,0,0.9981649,2022-12-04,1
173175,1544231460844052482,Koeschken,"Wir brauchen echte Maßnahmen gegen die Klimakrise, nicht mehr Geld für fossile Brennstoffe und Atomkraft - @Doleschal setzen Sie sich bei der Abstimmung für grüne Energie ein: #VetoTheTaxonomy #EUTaxonomy","Wir brauchen echte Maßnahmen gegen die Klimakrise, nicht mehr Geld für fossile Brennstoffe und Atomkraft -… https://t.co/FlCacFuBnW",[],https://twitter.com/i/web/status/1544231460844052482,twitter.com,0,0,de,,,2420251778,,None,7,172,207,"Evolutionärer Humanismus, Toleranz, Selbstbestimmung und Respekt prägen mich privat und beruflich als Verhaltenstherapeutin für Kinder und Jugendliche.",,2022,7,5,8,7,0_0,0.9997576,0,0.9999652,2022-07-05,0
116353,1549861230424346624,In_no_va,"@elonmusk @waitbutwhy @undertheraedar So What's your point? That human population should increase? Look at we as species have done to this planet (climate change). Every day you're told on Twitter that instead of pushing to go to another planet, you should fight world hunger. So, We as a species, we're a disaster.",@elonmusk @waitbutwhy @undertheraedar So What's your point? That human population should increase? Look at we as sp… https://t.co/8DMA0b36Bj,[],https://twitter.com/i/web/status/1549861230424346624,twitter.com,0,0,en,,,1398713990201622536,,None,1,249,46,🎮 Lifelong Gamer🌟 Stargazer📷 Photography Enthusiast,,2022,7,20,20,58,0_0,0.99658585,0,0.9999194,2022-07-20,0
9959,1593305039958704128,jstrauss,The climate emergency is here &amp; there’s no time to pause for celebration. That’s why @JoelWish @CBarlerin @hunterwalk &amp; I are matching $10k in donations to give @Climate_AF’s downballot climate champions a headstart in 2023 races. Donate &amp; share receipts:https://t.co/LQ3DczmhKZ,The climate emergency is here &amp; there’s no time to pause for celebration. That’s why @JoelWish @CBarlerin… https://t.co/gu9dG2m08J,[],https://twitter.com/i/web/status/1593305039958704128,twitter.com,6,11,en,,,13263,"West Hollywood, CA",None,3803,65535,39181,R̶e̶c̶o̶v̶e̶r̶i̶n̶g startup founder building software to improve the 🌎 for my 👨‍👩‍👧‍👦: @climatedraft @climate_af @frontlinefoods @swingleft @tech4campaigns,,2022,11,17,18,8,0_0,0.9997573,0,0.99996006,2022-11-17,0
198046,1592462097065332736,Grange09991182,"@Independent_ie Stop pretending to do journalism now. The journaliars are all part of the WEF Communist scams.. the Covid scam, the Climate Change Scam, the Ukr war propaganda, Migration/Plantation 2 of the Indigenous Irish.. the coming CBDC &amp; UBS.. in accordance with your true bosses, the WEF",@Independent_ie Stop pretending to do journalism now. The journaliars are all part of the WEF Communist scams.. the… https://t.co/axbPuwLcX3,[],https://twitter.com/i/web/status/1592462097065332736,twitter.com,0,1,en,,,1275541496817758209,,None,349,6809,60828,Unwilling Conscriptee to The Real Life Jamanji Jungle Game & Seeking The Escape Route  🐾,,2022,11,15,10,18,5_2,0.999427,1,0.9991221,2022-11-15,1
34690,1577964155184848905,divineadongo,"Last week, I submitted my article for publication on the Climate Change Writers platform. What this article captures are not just mere words but deep-rooted obstacles militating the fight against #climatechange. https://t.co/1dFrhL5Xtl","Last week, I submitted my article for publication on the Climate Change Writers platform. What this article capture… https://t.co/If8OpSNDmf",[],https://twitter.com/i/web/status/1577964155184848905,twitter.com,2,5,en,,,813137469222830080,"Accra, Ghana",None,190,773,423,Pan-African Writer | #Climate Change Writer | Comms & Marketing @PEN_ed,,2022,10,6,10,9,0_0,0.9997292,0,0.99996907,2022-10-06,0
11536,1549458149408743425,Jane95985541,@RepAdamSchiff House Democrats think electrolytes are what plants crave so anything they say is suspect.  They also think climate change is happening RIGHT NOW!!  AHHH!!  The sky is falling say the MADLIBS.  They also speak in Word Salad and incite violence and destruction.,@RepAdamSchiff House Democrats think electrolytes are what plants crave so anything they say is suspect.  They al… https://t.co/iys85xFJ8L,[],https://twitter.com/i/web/status/1549458149408743425,twitter.com,0,0,en,,,1539281333247172608,,None,136,1099,4098,"Those who are compassionate to the cruel, in turn become cruel to the compassionate. God always had an army waiting in the wings, last I checked.",,2022,7,19,18,16,5_2,0.6043838,1,0.99519837,2022-07-19,1
183730,1545443143839105025,TinTincognito,@whospresidents nS EWE:  The Effects of Climate Change. https://t.co/gBT5H5jf5C https://t.co/NMbA0xs9A7,@whospresidents nS EWE:  The Effects of Climate Change. https://t.co/gBT5H5jf5C https://t.co/NMbA0xs9A7,[],https://climate.nasa.gov/effects/,climate.nasa.gov,0,0,en,,,16203788,"Hamilton, Ontario",None,895,12213,65535,Providing a public service by countering claims of anthropogenic climate change deniers with science and evidence.,,2022,7,8,16,22,0_0,0.99979556,0,0.99996954,2022-07-08,0
